folioproy,paterno,materno,nombre1,calidad,area_estudio,institucion_patrocinante,nota_proyecto,año_concurso,instrumento,nombre_completo
1140423,DELGADO,DERIO,CAROLINA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,3.99,2014,REGULAR,Carolina Delgado Derio
1140423,BARRAZA,RODRIGUEZ,PAULO,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,3.99,2014,REGULAR,Paulo Barraza Rodriguez
1140423,SLACHEVSKY,CHONCHOL,ANDREA,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Chile,3.99,2014,REGULAR,Andrea Slachevsky Chonchol
1140428,BRAVO,CELEDON,MARIA,COINVESTIGADOR,ingenieria 2,Univ. De Concepcion,4.06,2014,REGULAR,Maria Bravo Celedon
1140430,MONASTERIO,OPAZO,OCTAVIO,COINVESTIGADOR,biologia 3,Univ. De Chile,4.28,2014,REGULAR,Octavio Monasterio Opazo
1140430,LAGOS,MONACO,ROSALBA,INVEST. RESPONSABLE,biologia 3,Univ. De Chile,4.28,2014,REGULAR,Rosalba Lagos Monaco
1140431,ROSEMBLATT,SILBER,MARIO,COINVESTIGADOR,biologia 2,Univ. De Chile,4.79,2014,REGULAR,Mario Rosemblatt Silber
1140431,SAUMA,MAHALUF,DANIELA,COINVESTIGADOR,biologia 2,Univ. De Chile,4.79,2014,REGULAR,Daniela Sauma Mahaluf
1140431,BONO,MERINO,MARIA,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.79,2014,REGULAR,Maria Bono Merino
1140433,RECABARREN,ALARCON,MONICA,COINVESTIGADOR,medicina g1,Univ. De Concepcion,4.43,2014,REGULAR,Monica Recabarren Alarcon
1140434,CERDA,ALVAREZ,BERTA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.26,2014,REGULAR,Berta Cerda Alvarez
1140434,CACERES,LILLO,DANTE,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.26,2014,REGULAR,Dante Caceres Lillo
1140434,ACEVEDO,CASTILLO,CRISTIAN,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.26,2014,REGULAR,Cristian Acevedo Castillo
1140434,VARELA,FIGUEROA,NELSON,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.26,2014,REGULAR,Nelson Varela Figueroa
1140434,QUIÑONES,SEPULVEDA,LUIS,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Chile,4.26,2014,REGULAR,Luis Quiñones Sepulveda
1140439,VON BAER,VON LOCHOW,DIETRICH,COINVESTIGADOR,quimica 2,Univ. De Concepcion,4.37,2014,REGULAR,Dietrich Von Baer Von Lochow
1140441,CORDOVA,SAEZ,CAROLIN,COINVESTIGADOR,agronomia,Univ. De Concepcion,4.015,2014,REGULAR,Carolin Cordova Saez
1140447,IÑIGUEZ,VILA,GERMAN,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,German Iñiguez Vila
1140447,CORVALAN,AGUILAR,CAMILA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Camila Corvalan Aguilar
1140447,MERINO,OSORIO,PAULINA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Paulina Merino Osorio
1140447,PEREIRA,SCALABRINO,ANA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Ana Pereira Scalabrino
1140447,MERICQ,GUILA,MARIA,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Maria Mericq Guila
1140450,CASSORLA,GOLUBOFF,FERNANDO,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.27,2014,REGULAR,Fernando Cassorla Goluboff
1140450,RODRIGUEZ,CONVERTINO,FERNANDO,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Chile,4.27,2014,REGULAR,Fernando Rodriguez Convertino
1140453,VARGAS,RONA,CLAUDIO,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,3.94,2014,REGULAR,Claudio Vargas Rona
1140453,URQUIDI,BELLOTA,CLAUDIA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,3.94,2014,REGULAR,Claudia Urquidi Bellota
1140454,TORRES,AGUILA,VIVIANA,COINVESTIGADOR,quimica 1,Univ. De Concepcion,4.417,2014,REGULAR,Viviana Torres Aguila
1140461,VIVALLOS,ESPINOZA,CARLOS,COINVESTIGADOR,historia,Univ. De Concepcion,4.21,2014,REGULAR,Carlos Vivallos Espinoza
1140466,QUIROZ,MUÑOZ,ROBERTO,COINVESTIGADOR,quimica 2,Univ. De Concepcion,4.045,2014,REGULAR,Roberto Quiroz Muñoz
1140468,FERNANDEZ,RUIZ,JAIME,COINVESTIGADOR,medicina g1,Univ. De Chile,4.42,2014,REGULAR,Jaime Fernandez Ruiz
1140468,HENRIQUEZ,LUNA,MAURICIO,INVEST. RESPONSABLE,medicina g1,Univ. De Chile,4.42,2014,REGULAR,Mauricio Henriquez Luna
1140500,MERINO,DICKINSON,MARIA,INVEST. RESPONSABLE,"linguistica,literatu",Univ. Catolica De Temuco,4.51,2014,REGULAR,Maria Merino Dickinson
1140503,MIRANDA,ROJAS,SEBASTIAN,COINVESTIGADOR,quimica 1,Univ. De Chile,4.22,2014,REGULAR,Sebastian Miranda Rojas
1140503,MENDIZABAL,EMALDIA,FERNANDO,INVEST. RESPONSABLE,quimica 1,Univ. De Chile,4.22,2014,REGULAR,Fernando Mendizabal Emaldia
1140504,ROJAS,GARRIDO,MARIA,COINVESTIGADOR,biologia 3,Univ. De Chile,4.35,2014,REGULAR,Maria Rojas Garrido
1140504,ALCAINO,GORMAN,JENNIFER,COINVESTIGADOR,biologia 3,Univ. De Chile,4.35,2014,REGULAR,Jennifer Alcaino Gorman
1140504,BAEZA,CANCINO,MARCELO,COINVESTIGADOR,biologia 3,Univ. De Chile,4.35,2014,REGULAR,Marcelo Baeza Cancino
1140504,CIFUENTES,GUZMAN,VICTOR,INVEST. RESPONSABLE,biologia 3,Univ. De Chile,4.35,2014,REGULAR,Victor Cifuentes Guzman
1140507,BEHN,VON SCHMIEDEN,ANTONIO,COINVESTIGADOR,matematicas,Univ. De Chile,4.603,2014,REGULAR,Antonio Behn Von Schmieden
1140507,ROJAS,RODRIGUEZ,ANITA,INVEST. RESPONSABLE,matematicas,Univ. De Chile,4.603,2014,REGULAR,Anita Rojas Rodriguez
1140510,POMAREDA,RODRIGUEZ,ROLANDO,COINVESTIGADOR,matematicas,Univ. De Chile,4.13,2014,REGULAR,Rolando Pomareda Rodriguez
1140510,PANTOJA,MACARI,JOSE,COINVESTIGADOR,matematicas,Univ. De Chile,4.13,2014,REGULAR,Jose Pantoja Macari
1140510,YAÑEZ,VALDES,MARIA,COINVESTIGADOR,matematicas,Univ. De Chile,4.13,2014,REGULAR,Maria Yañez Valdes
1140510,SOTO,ANDRADE,JORGE,INVEST. RESPONSABLE,matematicas,Univ. De Chile,4.13,2014,REGULAR,Jorge Soto Andrade
1140514,PERALTA,CAMPOSANO,JOAQUIN,COINVESTIGADOR,fisica teorica y exp,Univ. De Chile,4.037,2014,REGULAR,Joaquin Peralta Camposano
1140514,DAVIS,IRARRAZABAL,SERGIO,INVEST. RESPONSABLE,fisica teorica y exp,Univ. De Chile,4.037,2014,REGULAR,Sergio Davis Irarrazabal
1140519,JIRON,MARTINEZ,PAOLA,COINVESTIGADOR,ingenieria 2,Univ. De Concepcion,4.523,2014,REGULAR,Paola Jiron Martinez
1140519,ROJAS,QUEZADA,CAROLINA,COINVESTIGADOR,ingenieria 2,Univ. De Concepcion,4.523,2014,REGULAR,Carolina Rojas Quezada
1140520,BACIGALUPO,VICUÑA,JUAN,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.36,2014,REGULAR,Juan Bacigalupo Vicuña
1140521,MENDEZ,TORRES,MARCO,COINVESTIGADOR,biologia 1,Univ. De Chile,4.187,2014,REGULAR,Marco Mendez Torres
1140521,BOTTO,MAHAN,CAREZZA,INVEST. RESPONSABLE,biologia 1,Univ. De Chile,4.187,2014,REGULAR,Carezza Botto Mahan
1140522,GLAVIC,MAURER,ALVARO,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.93,2014,REGULAR,Alvaro Glavic Maurer
1140524,CLAVIJO,CAMPOS,RUDECINDO,COINVESTIGADOR,quimica 1,Univ. De Chile,4.383,2014,REGULAR,Rudecindo Clavijo Campos
1140524,CAMPOS,VALLETTE,MARCELO,INVEST. RESPONSABLE,quimica 1,Univ. De Chile,4.383,2014,REGULAR,Marcelo Campos Vallette
1140527,STANGE,KLEIN,CLAUDIA,COINVESTIGADOR,biologia 3,Univ. De Chile,4.42,2014,REGULAR,Claudia Stange Klein
1140527,HANDFORD,,MICHAEL,INVEST. RESPONSABLE,biologia 3,Univ. De Chile,4.42,2014,REGULAR,Michael Handford 
1140528,ESCALONA,BURGOS,NESTOR,INVEST. RESPONSABLE,quimica 1,Pont. Univ. Catolica De Chile,4.113,2014,REGULAR,Nestor Escalona Burgos
1140533,ARENAS,CARMONA,LUIS,INVEST. RESPONSABLE,matematicas,Univ. De Chile,4.195,2014,REGULAR,Luis Arenas Carmona
1140537,FRIEDMAN,RAFAEL,EDUARDO,INVEST. RESPONSABLE,matematicas,Univ. De Chile,4.65,2014,REGULAR,Eduardo Friedman Rafael
1140540,SALLABERRY,AYERZA,MICHEL,COINVESTIGADOR,biologia 1,Univ. De Chile,4.615,2014,REGULAR,Michel Sallaberry Ayerza
1140540,DEL POZO,DELGADO,TALIA,COINVESTIGADOR,biologia 1,Univ. De Chile,4.615,2014,REGULAR,Talia Del Pozo Delgado
1140540,MENDEZ,TORRES,MARCO,INVEST. RESPONSABLE,biologia 1,Univ. De Chile,4.615,2014,REGULAR,Marco Mendez Torres
1140541,JARA,ARANCIO,PAOLA,COINVESTIGADOR,biologia 1,Univ. De Chile,4.837,2014,REGULAR,Paola Jara Arancio
1140541,PEREZ,TRAUTMANN,MARIA,COINVESTIGADOR,biologia 1,Univ. De Chile,4.837,2014,REGULAR,Maria Perez Trautmann
1140541,KALIN,HURLEY,MARY,INVEST. RESPONSABLE,biologia 1,Univ. De Chile,4.837,2014,REGULAR,Mary Kalin Hurley
1140543,LATORRE,HIDALGO,CLAUDIO,COINVESTIGADOR,biologia 1,Univ. De Chile,4.305,2014,REGULAR,Claudio Latorre Hidalgo
1140543,SALLABERRY,AYERZA,MICHEL,COINVESTIGADOR,biologia 1,Univ. De Chile,4.305,2014,REGULAR,Michel Sallaberry Ayerza
1140543,MENDEZ,TORRES,MARCO,COINVESTIGADOR,biologia 1,Univ. De Chile,4.305,2014,REGULAR,Marco Mendez Torres
1140543,LAM,PASTEN,NATALIA,COINVESTIGADOR,biologia 1,Univ. De Chile,4.305,2014,REGULAR,Natalia Lam Pasten
1140543,VILA,PINTO,IRMA,INVEST. RESPONSABLE,biologia 1,Univ. De Chile,4.305,2014,REGULAR,Irma Vila Pinto
1140544,REYES,BAEZ,OMAR,COINVESTIGADOR,antrop. y arque,Univ. De Chile,4.743,2014,REGULAR,Omar Reyes Baez
1140544,VERDUGO,SALGADO,RICARDO,COINVESTIGADOR,antrop. y arque,Univ. De Chile,4.743,2014,REGULAR,Ricardo Verdugo Salgado
1140544,MORAGA,VERGARA,MAURICIO,INVEST. RESPONSABLE,antrop. y arque,Univ. De Chile,4.743,2014,REGULAR,Mauricio Moraga Vergara
1140545,SANCHEZ,VERGARA,GINA,COINVESTIGADOR,biologia 2,Univ. De Chile,4.44,2014,REGULAR,Gina Sanchez Vergara
1140545,HIDALGO,TAPIA,MARIA,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.44,2014,REGULAR,Maria Hidalgo Tapia
1140547,FERNANDEZ,ARANCIBIA,VIRGINIA,COINVESTIGADOR,medicina g1,Univ. De Chile,3.94,2014,REGULAR,Virginia Fernandez Arancibia
1140547,TAPIA,OPAZO,GLADYS,INVEST. RESPONSABLE,medicina g1,Univ. De Chile,3.94,2014,REGULAR,Gladys Tapia Opazo
1140548,VASQUEZ,SALFATE,RODRIGO,INVEST. RESPONSABLE,biologia 1,Univ. De Chile,4.267,2014,REGULAR,Rodrigo Vasquez Salfate
1140549,HETZ,FLORES,CLAUDIO,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,5.0,2014,REGULAR,Claudio Hetz Flores
1140553,SOTO,SAEZ,LILIAN,COINVESTIGADOR,medicina g1,Univ. De Chile,4.43,2014,REGULAR,Lilian Soto Saez
1140553,VERDUGO,SALGADO,RICARDO,COINVESTIGADOR,medicina g1,Univ. De Chile,4.43,2014,REGULAR,Ricardo Verdugo Salgado
1140553,CATALAN,MARTINA,DIEGO,COINVESTIGADOR,medicina g1,Univ. De Chile,4.43,2014,REGULAR,Diego Catalan Martina
1140553,AGUILLON,GUTIERREZ,JUAN,INVEST. RESPONSABLE,medicina g1,Univ. De Chile,4.43,2014,REGULAR,Juan Aguillon Gutierrez
1140562,LONCON,ANTILEO,ELISA,COINVESTIGADOR,educacion,Univ. Catolica De Temuco,4.29,2014,REGULAR,Elisa Loncon Antileo
1140564,TORO,MAUREIRA,SERGIO,INVEST. RESPONSABLE,cs. juridicas y pol.,Univ. Catolica De Temuco,4.57,2014,REGULAR,Sergio Toro Maureira
1140571,ROSALES,AHUMADA,LUIS,COINVESTIGADOR,fisica teorica y exp,Univ. Tecnica Federico Santa Maria,4.44,2014,REGULAR,Luis Rosales Ahumada
1140571,ORELLANA,DINAMARCA,PEDRO,INVEST. RESPONSABLE,fisica teorica y exp,Univ. Tecnica Federico Santa Maria,4.44,2014,REGULAR,Pedro Orellana Dinamarca
1140575,TORRES,TORRITI,MIGUEL,COINVESTIGADOR,ingenieria 2,Univ. Tecnica Federico Santa Maria,4.36,2014,REGULAR,Miguel Torres Torriti
1140579,SOTO,VILLAGRAN,PAULA,COINVESTIGADOR,sociologia cs i,Univ. Del Bio-Bio,4.28,2014,REGULAR,Paula Soto Villagran
1140582,PONCE,BRUERA,CARLOS,INVEST. RESPONSABLE,cs. econom/admi,Univ. Alberto Hurtado,4.65,2014,REGULAR,Carlos Ponce Bruera
1140587,RUBIO,,ROBERTO,INVEST. RESPONSABLE,filosofia,Univ. Alberto Hurtado,4.34,2014,REGULAR,Roberto Rubio 
1140596,SEPULVEDA,VALENZUELA,LEANDRO,INVEST. RESPONSABLE,sociologia cs i,Univ. Alberto Hurtado,4.213,2014,REGULAR,Leandro Sepulveda Valenzuela
1140598,CASTRO,ROJAS,MARIA,COINVESTIGADOR,antrop. y arque,Univ. Alberto Hurtado,4.78,2014,REGULAR,Maria Castro Rojas
1140598,SKEWES,VODANOVIC,JUAN,INVEST. RESPONSABLE,antrop. y arque,Univ. Alberto Hurtado,4.78,2014,REGULAR,Juan Skewes Vodanovic
1140602,STECHER,GUZMAN,ANTONIO,COINVESTIGADOR,sociologia cs i,Univ. Alberto Hurtado,4.36,2014,REGULAR,Antonio Stecher Guzman
1140602,SOTO,ROY,ALVARO,INVEST. RESPONSABLE,sociologia cs i,Univ. Alberto Hurtado,4.36,2014,REGULAR,Alvaro Soto Roy
1140604,TORO,BLANCO,PABLO,INVEST. RESPONSABLE,historia,Univ. Alberto Hurtado,4.283,2014,REGULAR,Pablo Toro Blanco
1140614,JOHNSON,PENA,MARIA,COINVESTIGADOR,medicina g1,Univ. De Chile,4.0,2014,REGULAR,Maria Johnson Pena
1140614,GONZALEZ,RAMOS,REINALDO,COINVESTIGADOR,medicina g1,Univ. De Chile,4.0,2014,REGULAR,Reinaldo Gonzalez Ramos
1140614,TAPIA,PIZARRO,ALEJANDRO,INVEST. RESPONSABLE,medicina g1,Univ. De Chile,4.0,2014,REGULAR,Alejandro Tapia Pizarro
1140617,COUVE,CORREA,ANDRES,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.65,2014,REGULAR,Andres Couve Correa
1140618,SANTOS,VARGAS,JUAN,COINVESTIGADOR,quimica 1,Univ. De Talca,4.265,2014,REGULAR,Juan Santos Vargas
1140626,RETAMALES,ARANDA,JORGE,INVEST. RESPONSABLE,agronomia,Univ. De Talca,4.27,2014,REGULAR,Jorge Retamales Aranda
1140628,BELTRAN,MORALES,JUAN,COINVESTIGADOR,ingenieria 1,Univ. De Chile,4.083,2014,REGULAR,Juan Beltran Morales
1140628,HERRERA,MARDONES,RICARDO,INVEST. RESPONSABLE,ingenieria 1,Univ. De Chile,4.083,2014,REGULAR,Ricardo Herrera Mardones
1140629,VAZQUEZ,VILCHEZ,MARIA,INVEST. RESPONSABLE,cs. de la tierra,Univ. De Chile,4.247,2014,REGULAR,Maria Vazquez Vilchez
1140631,ACUÑA,AGUAYO,VICENTE,INVEST. RESPONSABLE,ingenieria 2,Univ. De Chile,4.28,2014,REGULAR,Vicente Acuña Aguayo
1140637,GARREAUD,SALAZAR,RENE,INVEST. RESPONSABLE,cs. de la tierra,Univ. De Chile,4.79,2014,REGULAR,Rene Garreaud Salazar
1140639,AVENDAÑO,PAVEZ,OCTAVIO,COINVESTIGADOR,cs. juridicas y pol.,Univ. De Chile,4.37,2014,REGULAR,Octavio Avendaño Pavez
1140639,SEGOVIA,ARANCIBIA,CAROLINA,COINVESTIGADOR,cs. juridicas y pol.,Univ. De Chile,4.37,2014,REGULAR,Carolina Segovia Arancibia
1140639,GAMBOA,VALENZUELA,RICARDO,INVEST. RESPONSABLE,cs. juridicas y pol.,Univ. De Chile,4.37,2014,REGULAR,Ricardo Gamboa Valenzuela
1140647,SERON,FERRE,MARIA,COINVESTIGADOR,medicina g1,Univ. De Chile,4.58,2014,REGULAR,Maria Seron Ferre
1140647,REYES,CATALAN,VICTOR,COINVESTIGADOR,medicina g1,Univ. De Chile,4.58,2014,REGULAR,Victor Reyes Catalan
1140647,HERRERA,VIDELA,EMILIO,COINVESTIGADOR,medicina g1,Univ. De Chile,4.58,2014,REGULAR,Emilio Herrera Videla
1140647,EBENSPERGER,DARROUY,GERMAN,COINVESTIGADOR,medicina g1,Univ. De Chile,4.58,2014,REGULAR,German Ebensperger Darrouy
1140647,LLANOS,MANSILLA,JORGE,INVEST. RESPONSABLE,medicina g1,Univ. De Chile,4.58,2014,REGULAR,Jorge Llanos Mansilla
1140650,CORREA,GALAZ,JUANA,COINVESTIGADOR,salud prod anim,Univ. De Chile,4.335,2014,REGULAR,Juana Correa Galaz
1140650,CATTAN,AYALA,PEDRO,INVEST. RESPONSABLE,salud prod anim,Univ. De Chile,4.335,2014,REGULAR,Pedro Cattan Ayala
1140654,IBAÑEZ,GRACIA,MARIA,COINVESTIGADOR,educacion,Univ. De Concepcion,4.327,2014,REGULAR,Maria Ibañez Gracia
1140654,FASCE,HENRY,EDUARDO,INVEST. RESPONSABLE,educacion,Univ. De Concepcion,4.327,2014,REGULAR,Eduardo Fasce Henry
1140657,GREZ,VILLARROEL,AUDREY,COINVESTIGADOR,agronomia,Univ. De Chile,4.57,2014,REGULAR,Audrey Grez Villarroel
1140657,VERGARA,EGERT,PABLO,COINVESTIGADOR,agronomia,Univ. De Chile,4.57,2014,REGULAR,Pablo Vergara Egert
1140657,PLISCOFF,VARAS,PATRICIO,COINVESTIGADOR,agronomia,Univ. De Chile,4.57,2014,REGULAR,Patricio Pliscoff Varas
1140657,SIMONETTI,ZAMBELLI,JAVIER,INVEST. RESPONSABLE,agronomia,Univ. De Chile,4.57,2014,REGULAR,Javier Simonetti Zambelli
1140658,PALOMINO,MACKENNEY,JAIME,COINVESTIGADOR,salud prod anim,Univ. De Chile,4.51,2014,REGULAR,Jaime Palomino Mackenney
1140658,DE LOS REYES,SOLOVERA,MONICA,INVEST. RESPONSABLE,salud prod anim,Univ. De Chile,4.51,2014,REGULAR,Monica De Los Reyes Solovera
1140660,ARIAS,BAUTISTA,JOSE,COINVESTIGADOR,quimica 1,Univ. De Chile,4.43,2014,REGULAR,Jose Arias Bautista
1140660,FERNANDEZ,GARAY,MARIA,COINVESTIGADOR,quimica 1,Univ. De Chile,4.43,2014,REGULAR,Maria Fernandez Garay
1140660,YAZDANI-PEDRAM,ZOBEIRI,MEHRDAD,COINVESTIGADOR,quimica 1,Univ. De Chile,4.43,2014,REGULAR,Mehrdad Yazdani-Pedram Zobeiri
1140660,NEIRA,CARRILLO,ANDRONICO,INVEST. RESPONSABLE,quimica 1,Univ. De Chile,4.43,2014,REGULAR,Andronico Neira Carrillo
1140662,ZAVIEZO,PALACIOS,TANIA,COINVESTIGADOR,agronomia,Univ. De Chile,4.57,2014,REGULAR,Tania Zaviezo Palacios
1140662,GREZ,VILLARROEL,AUDREY,INVEST. RESPONSABLE,agronomia,Univ. De Chile,4.57,2014,REGULAR,Audrey Grez Villarroel
1140664,MUÑOZ,LABRAÑA,CARLOS,COINVESTIGADOR,educacion,Univ. De Concepcion,3.963,2014,REGULAR,Carlos Muñoz Labraña
1140664,FIGUEROA,SANDOVAL,BEATRIZ,INVEST. RESPONSABLE,educacion,Univ. De Concepcion,3.963,2014,REGULAR,Beatriz Figueroa Sandoval
1140679,MARGARIT,SEGURA,DAISY,COINVESTIGADOR,sociologia cs i,Univ. Central De Chile,4.21,2014,REGULAR,Daisy Margarit Segura
1140679,DURAN,MIGLIARDI,CARLOS,COINVESTIGADOR,sociologia cs i,Univ. Central De Chile,4.21,2014,REGULAR,Carlos Duran Migliardi
1140679,THAYER,CORREA,LUIS,INVEST. RESPONSABLE,sociologia cs i,Univ. Central De Chile,4.21,2014,REGULAR,Luis Thayer Correa
1140684,MOREIRA,WENZEL,ANDRÉS,COINVESTIGADOR,matematicas,Univ. De Concepcion,4.06,2014,REGULAR,Andrés Moreira Wenzel
1140688,DEVOTO,CANESSA,LUIGI,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.56,2014,REGULAR,Luigi Devoto Canessa
1140688,KOHEN,SKOP,PAULINA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.56,2014,REGULAR,Paulina Kohen Skop
1140688,PALOMINO,AVILES,WILDER,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Chile,4.56,2014,REGULAR,Wilder Palomino Aviles
1140693,KOHEN,SKOP,PAULINA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Paulina Kohen Skop
1140693,VILLARROEL,QUINTANA,CLAUDIO,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Claudio Villarroel Quintana
1140693,HENRIQUEZ,BARRERA,SOLEDAD,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Soledad Henriquez Barrera
1140693,PALOMINO,AVILES,WILDER,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Wilder Palomino Aviles
1140693,DEVOTO,CANESSA,LUIGI,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Chile,4.78,2014,REGULAR,Luigi Devoto Canessa
1140697,GALLEGOS,MENDEZ,IVAN,COINVESTIGADOR,medicina g1,Univ. De Chile,4.43,2014,REGULAR,Ivan Gallegos Mendez
1140697,PALMA,ALVARADO,VERONICA,INVEST. RESPONSABLE,medicina g1,Univ. De Chile,4.43,2014,REGULAR,Veronica Palma Alvarado
1140700,PALMA,ALVARADO,VERONICA,COINVESTIGADOR,biologia 2,Univ. De Chile,4.21,2014,REGULAR,Veronica Palma Alvarado
1140700,SANHUEZA,TOHA,MARIA,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.21,2014,REGULAR,Maria Sanhueza Toha
1140702,ALLENDE,CONNELLY,MIGUEL,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.79,2014,REGULAR,Miguel Allende Connelly
1140713,DIAZ,ARAYA,GUILLERMO,COINVESTIGADOR,medicina g1,Univ. De Chile,4.0,2014,REGULAR,Guillermo Diaz Araya
1140713,GARCIA,NANNIG,LORENA,INVEST. RESPONSABLE,medicina g1,Univ. De Chile,4.0,2014,REGULAR,Lorena Garcia Nannig
1140715,DE RAMON,ACEVEDO,EMMA,COINVESTIGADOR,"linguistica,literatu",Univ. De Chile,4.57,2014,REGULAR,Emma De Ramon Acevedo
1140715,MARTINEZ,CANAVAL,LUZ,INVEST. RESPONSABLE,"linguistica,literatu",Univ. De Chile,4.57,2014,REGULAR,Luz Martinez Canaval
1140716,TORAL,PONCE,MARIA,COINVESTIGADOR,quimica 2,Univ. De Chile,4.767,2014,REGULAR,Maria Toral Ponce
1140716,AHUMADA,TORRES,AIDA,COINVESTIGADOR,quimica 2,Univ. De Chile,4.767,2014,REGULAR,Aida Ahumada Torres
1140716,RICHTER,DUK,PABLO,INVEST. RESPONSABLE,quimica 2,Univ. De Chile,4.767,2014,REGULAR,Pablo Richter Duk
1140720,PIAZZA,CHIFFLET,ADRIANA,INVEST. RESPONSABLE,matematicas,Univ. Adolfo Ibanez,4.245,2014,REGULAR,Adriana Piazza Chifflet
1140721,NEIRA,BARRERA,HERNAN,COINVESTIGADOR,filosofia,Univ. De Chile,4.0,2014,REGULAR,Hernan Neira Barrera
1140721,BAQUEDANO,JER,SANDRA,INVEST. RESPONSABLE,filosofia,Univ. De Chile,4.0,2014,REGULAR,Sandra Baquedano Jer
1140731,OYARZUN,VACCARO,ELBA,INVEST. RESPONSABLE,"linguistica,literatu",Univ. De Chile,4.365,2014,REGULAR,Elba Oyarzun Vaccaro
1140732,GARCIA,JARA,KATHERINE,COINVESTIGADOR,biologia 3,Univ. De Chile,4.86,2014,REGULAR,Katherine Garcia Jara
1140732,ESPEJO,TORRES,ROMILIO,INVEST. RESPONSABLE,biologia 3,Univ. De Chile,4.86,2014,REGULAR,Romilio Espejo Torres
1140733,ALISTE,CALDERON,FRANCISCO,COINVESTIGADOR,"linguistica,literatu",Univ. De Chile,4.487,2014,REGULAR,Francisco Aliste Calderon
1140733,GARCIA,VERDUGO,RICARDO,COINVESTIGADOR,"linguistica,literatu",Univ. De Chile,4.487,2014,REGULAR,Ricardo Garcia Verdugo
1140733,SOTO,VERGARA,GUILLERMO,INVEST. RESPONSABLE,"linguistica,literatu",Univ. De Chile,4.487,2014,REGULAR,Guillermo Soto Vergara
1140734,ESPEJO,TORRES,ROMILIO,COINVESTIGADOR,biologia 3,Univ. De Chile,4.28,2014,REGULAR,Romilio Espejo Torres
1140734,ROMERO,ORMAZABAL,JAIME,INVEST. RESPONSABLE,biologia 3,Univ. De Chile,4.28,2014,REGULAR,Jaime Romero Ormazabal
1140744,REYES,JEDLICKI,LEONORA,COINVESTIGADOR,educacion,Univ. De Chile,4.005,2014,REGULAR,Leonora Reyes Jedlicki
1140744,RUIZ,SCHNEIDER,CARLOS,INVEST. RESPONSABLE,educacion,Univ. De Chile,4.005,2014,REGULAR,Carlos Ruiz Schneider
1140745,CISTERNA,JARA,NATALIA,COINVESTIGADOR,"linguistica,literatu",Univ. De Chile,4.743,2014,REGULAR,Natalia Cisterna Jara
1140745,SALOMONE,,ALICIA,COINVESTIGADOR,"linguistica,literatu",Univ. De Chile,4.743,2014,REGULAR,Alicia Salomone 
1140745,STECHER,GUZMAN,LUCIA,INVEST. RESPONSABLE,"linguistica,literatu",Univ. De Chile,4.743,2014,REGULAR,Lucia Stecher Guzman
1140748,SALINAS,CUBILLOS,MARIA,COINVESTIGADOR,educacion,Univ. De Chile,4.697,2014,REGULAR,Maria Salinas Cubillos
1140748,VIO,DEL RIO,FERNANDO,INVEST. RESPONSABLE,educacion,Univ. De Chile,4.697,2014,REGULAR,Fernando Vio Del Rio
1140753,FERREIRA,PARKER,JORGE,COINVESTIGADOR,quimica 2,Univ. De Talca,4.21,2014,REGULAR,Jorge Ferreira Parker
1140753,WEISS,LOPEZ,BORIS,COINVESTIGADOR,quimica 2,Univ. De Talca,4.21,2014,REGULAR,Boris Weiss Lopez
